,agrup_dato,fecha_corte,Codigo Ejecutivo,Antigüedad,cargo,canal,catt,region,cum tarjetas,cum seguros,cum creditos,Tarjetas,Seguros,Creditos,antiguedad_cod,metas_tarjetas,metas_seguros,metas_creditos
1024,EJECUTIVO,2025-03-31,1675532,Entre 1 y 5 años,Comercial,879095,ÉXITO SIMON BOLIVAR,ANTIOQUIA,142.105263157894,75.86206896551721,121.902534835164,54,22,22.1862613399999,2: Entre 1 y 5 años,38,29,18
1025,EJECUTIVO,2025-03-31,1937199,Menos de 6 meses,Comercial,305003,ÉXITO ENVIGADO,ANTIOQUIA,52.380952380952294,20.0,0.0,44,4,0.0,0: Menos de 6 meses,84,20,0
1026,EJECUTIVO,2025-03-31,1520330,Mas de 5 años,Servicio,305039,ÉXITO SINCELEJO,COSTAS,114.285714285714,100.0,119.963157538461,8,75,15.5952104799999,3: Mayor a 5 años,7,75,12
1028,EJECUTIVO,2025-03-31,1541838,Mas de 5 años,Servicio,305003,ÉXITO ENVIGADO,ANTIOQUIA,285.0,129.032258064516,0.0,11,40,0.0,3: Mayor a 5 años,3,31,0
1029,EJECUTIVO,2025-03-31,1735609,Mas de 5 años,Comercial,888586,ÉXITO SOLEDAD,COSTAS,283.333333333333,181.818181818181,0.0,17,20,0.0,3: Mayor a 5 años,6,11,0
1030,EJECUTIVO,2025-03-31,1069796,Entre 1 y 5 años,Comercial,305878,ÉXITO GIRARDOT,BOGOTA Y CERCANIAS,82.85714285714279,72.72727272727269,44.544340961538396,29,16,4.63261146,2: Entre 1 y 5 años,35,22,10
1031,EJECUTIVO,2025-03-31,1545945,Menos de 6 meses,Comercial,305018,ÉXITO BUCARAMANGA,SANTANDERES BOYACA,41.17647058823529,0.0,0.0,7,0,0.0,0: Menos de 6 meses,17,0,0
1032,EJECUTIVO,2025-03-31,1122234,entre 6 meses y 1 año,Comercial,305001,ÉXITO COLOMBIA,ANTIOQUIA,96.551724137931,155.0,29.354138782051198,56,31,4.57924565,1: Entre 6 meses y 1 año,58,20,15
1033,EJECUTIVO,2025-03-31,1457001,Menos de 6 meses,Comercial,305045,ÉXITO UNICENTRO BOGOTA,BOGOTA Y CERCANIAS,7.6923076923076925,0.0,0.0,1,0,0.0,0: Menos de 6 meses,13,0,0
1034,EJECUTIVO,2025-03-31,1438420,entre 6 meses y 1 año,Servicio,305044,ÉXITO SALITRE,BOGOTA CENTRO,257.142857142857,57.446808510638306,230.637282051282,18,27,17.989708,1: Entre 6 meses y 1 año,7,46,7
1035,EJECUTIVO,2025-03-31,1116066,Entre 1 y 5 años,Comercial,305024,ÉXITO CHAPINERO,BOGOTA CENTRO,77.7777777777777,14.2857142857142,36.7248902972028,14,1,1.68053098,2: Entre 1 y 5 años,18,7,4
1036,EJECUTIVO,2025-03-31,1261254,entre 6 meses y 1 año,Comercial,305061,ÉXITO BUENAVISTA SANTA MARTA,COSTAS,107.40740740740699,103.448275862068,94.8903796153846,29,30,12.33574935,1: Entre 6 meses y 1 año,27,29,13
1037,EJECUTIVO,2025-03-31,1255562,Mas de 5 años,Servicio,305005,ÉXITO CALLE 80,BOGOTA CENTRO,166.666666666666,93.2203389830508,109.26039446153798,15,55,14.20385128,3: Mayor a 5 años,9,59,13
1038,EJECUTIVO,2025-03-31,1140009,Mas de 5 años,Servicio,305018,ÉXITO BUCARAMANGA,SANTANDERES BOYACA,155.555555555555,68.2926829268292,57.2716691666666,14,56,8.93438039,3: Mayor a 5 años,9,82,15
1039,EJECUTIVO,2025-03-31,1839307,Mas de 5 años,Comercial,305878,ÉXITO GIRARDOT,BOGOTA Y CERCANIAS,88.5714285714285,86.3636363636363,95.2832170192307,31,19,9.90945457,3: Mayor a 5 años,35,22,10
1040,EJECUTIVO,2025-03-31,1777166,Entre 1 y 5 años,Comercial,305052,ÉXITO ROBLEDO,ANTIOQUIA,84.6153846153846,43.75,7.13125,22,7,0.74165,2: Entre 1 y 5 años,26,16,10
1041,EJECUTIVO,2025-03-31,1545792,Menos de 6 meses,Comercial,305058,ÉXITO LAS FLORES,COSTAS,108.69565217391299,0.0,76.6182632692307,25,0,11.95244907,0: Menos de 6 meses,23,0,15
1042,EJECUTIVO,2025-03-31,1998865,Mas de 5 años,Comercial,305007,ÉXITO AMÉRICAS,BOGOTA Y CERCANIAS,82.3529411764705,44.4444444444444,0.0,42,8,0.0,3: Mayor a 5 años,51,18,0
1043,EJECUTIVO,2025-03-31,1789265,Mas de 5 años,Comercial,886722,ÉXITO MAGANGUE,COSTAS,147.058823529411,65.71428571428571,20.0242105263157,25,23,1.9023,3: Mayor a 5 años,17,35,9
1045,EJECUTIVO,2025-03-31,1039262,Mas de 5 años,Servicio,305083,ÉXITO CENTRO NEIVA,BOGOTA CENTRO,228.571428571428,64.8648648648648,259.320681794871,16,48,20.22701318,3: Mayor a 5 años,7,74,7
1046,EJECUTIVO,2025-03-31,1399536,Menos de 6 meses,Comercial,305008,ÉXITO SAN FERNANDO,ANTIOQUIA,44.44444444444444,0.0,0.0,8,0,0.0,0: Menos de 6 meses,18,0,0
1047,EJECUTIVO,2025-03-31,1022983,Menos de 6 meses,Comercial,356062,ÉXITO TUNJA,SANTANDERES BOYACA,52.63157894736842,0.0,92.66945681818181,10,0,10.19364025,0: Menos de 6 meses,19,0,11
1048,EJECUTIVO,2025-03-31,1186700,Mas de 5 años,Servicio,305054,ÉXITO GRAN ESTACION,BOGOTA CENTRO,157.142857142857,67.5675675675675,63.74553118800969,11,25,4.6274156,3: Mayor a 5 años,7,37,7
1049,EJECUTIVO,2025-03-31,1985640,Mas de 5 años,Servicio,879095,ÉXITO SIMON BOLIVAR,ANTIOQUIA,228.571428571428,66.6666666666666,128.653838589743,16,52,20.06999882,3: Mayor a 5 años,7,78,15
1050,EJECUTIVO,2025-03-31,1596696,Mas de 5 años,Servicio,305019,ÉXITO IBAGUE,BOGOTA Y CERCANIAS,188.888888888888,69.0140845070422,170.933495448717,17,49,26.66562529,3: Mayor a 5 años,9,71,15
1051,EJECUTIVO,2025-03-31,1389065,Menos de 6 meses,Comercial,305878,ÉXITO GIRARDOT,BOGOTA Y CERCANIAS,84.6153846153846,5.88235294117647,50.966599190283404,11,1,2.0142,0: Menos de 6 meses,13,17,3
1052,EJECUTIVO,2025-03-31,1345307,Menos de 6 meses,Comercial,305034,ÉXITO UNICENTRO MEDELLIN,ANTIOQUIA,61.5384615384615,20.0,0.0,16,3,0.0,0: Menos de 6 meses,26,15,0
1053,EJECUTIVO,2025-03-31,1401943,entre 6 meses y 1 año,Comercial,305036,ÉXITO RIONEGRO,ANTIOQUIA,88.235294117647,74.074074074074,57.3942210897435,60,20,8.95349849,1: Entre 6 meses y 1 año,68,27,15
1054,EJECUTIVO,2025-03-31,1160652,Menos de 6 meses,Comercial,305083,ÉXITO CENTRO NEIVA,BOGOTA CENTRO,65.3846153846153,12.0,89.9216456730769,17,3,9.35185115,0: Menos de 6 meses,26,25,10
1055,EJECUTIVO,2025-03-31,1568320,Menos de 6 meses,Comercial,305031,ÉXITO ITAGUI,ANTIOQUIA,60.8695652173913,5.88235294117647,59.285543076923,28,1,6.16569648,0: Menos de 6 meses,46,17,10
1056,EJECUTIVO,2025-03-31,1655832,entre 6 meses y 1 año,Servicio,305006,ÉXITO NORTE,BOGOTA Y CERCANIAS,233.333333333333,82.3529411764705,66.1506386923077,21,42,8.59958303,1: Entre 6 meses y 1 año,9,51,13
1057,EJECUTIVO,2025-03-31,1096920,Entre 1 y 5 años,Comercial,400121,ÉXITO JAMUNDI,ANTIOQUIA,112.72727272727201,108.69565217391299,56.451773653846104,62,25,11.74196892,2: Entre 1 y 5 años,55,23,20
1058,EJECUTIVO,2025-03-31,1147059,Mas de 5 años,Comercial,305023,ÉXITO BARRANQUILLA,COSTAS,100.0,120.0,0.0,6,6,0.0,3: Mayor a 5 años,6,5,0
1060,EJECUTIVO,2025-03-31,1380966,Menos de 6 meses,Comercial,305043,ÉXITO FACATATIVA,BOGOTA Y CERCANIAS,114.285714285714,64.0,52.1139470192307,24,16,5.41985049,0: Menos de 6 meses,21,25,10
1061,EJECUTIVO,2025-03-31,1498687,entre 6 meses y 1 año,Comercial,305008,ÉXITO SAN FERNANDO,ANTIOQUIA,120.0,80.95238095238089,122.328968701923,72,19,25.44442549,1: Entre 6 meses y 1 año,60,23,20
1062,EJECUTIVO,2025-03-31,1485398,entre 6 meses y 1 año,Comercial,879095,ÉXITO SIMON BOLIVAR,ANTIOQUIA,155.263157894736,100.0,105.335553241758,59,29,19.17107069,1: Entre 6 meses y 1 año,38,29,18
1063,EJECUTIVO,2025-03-31,1943756,Menos de 6 meses,Servicio,305004,ÉXITO SAN ANTONIO,ANTIOQUIA,188.888888888888,56.8181818181818,296.147505064102,17,50,46.19901079,0: Menos de 6 meses,9,88,15
1064,EJECUTIVO,2025-03-31,1374793,Menos de 6 meses,Comercial,305019,ÉXITO IBAGUE,BOGOTA Y CERCANIAS,163.333333333333,0.0,54.30903974358971,49,0,4.2361051,0: Menos de 6 meses,30,0,7
1065,EJECUTIVO,2025-03-31,1946235,entre 6 meses y 1 año,Comercial,305009,ÉXITO LAURELES,ANTIOQUIA,56.8965517241379,90.0,121.723749326923,33,18,12.65926993,1: Entre 6 meses y 1 año,58,20,10
1066,EJECUTIVO,2025-03-31,1006686,Menos de 6 meses,Comercial,305015,ÉXITO COUNTRY,BOGOTA Y CERCANIAS,82.3529411764705,23.076923076923002,0.0,42,6,0.0,0: Menos de 6 meses,51,26,0
1067,EJECUTIVO,2025-03-31,1111755,Mas de 5 años,Servicio,888586,ÉXITO SOLEDAD,COSTAS,162.5,83.3333333333333,141.32131976923,13,60,18.37177157,3: Mayor a 5 años,8,72,13
1068,EJECUTIVO,2025-03-31,1371984,Menos de 6 meses,Comercial,305055,ÉXITO SAN MATEO CUCUTA,SANTANDERES BOYACA,41.17647058823529,0.0,0.0,7,0,0.0,0: Menos de 6 meses,17,0,0
1069,EJECUTIVO,2025-03-31,1864227,Menos de 6 meses,Comercial,305076,ÉXITO AVENIDA QUINTA,SANTANDERES BOYACA,133.333333333333,26.31578947368421,71.2475569148936,32,5,6.69727035,0: Menos de 6 meses,24,19,9
1070,EJECUTIVO,2025-03-31,1497404,Entre 1 y 5 años,Servicio,305009,ÉXITO LAURELES,ANTIOQUIA,133.333333333333,111.53846153846101,147.01073038461502,12,87,15.28911596,2: Entre 1 y 5 años,9,78,10
1071,EJECUTIVO,2025-03-31,1133360,entre 6 meses y 1 año,Comercial,305009,ÉXITO LAURELES,ANTIOQUIA,53.4482758620689,100.0,123.02001423076901,31,21,12.79408148,1: Entre 6 meses y 1 año,58,21,10
1072,EJECUTIVO,2025-03-31,1031785,entre 6 meses y 1 año,Comercial,346621,ÉXITO RIOHACHA,COSTAS,146.153846153846,140.0,174.4772260625,38,49,27.91635617,1: Entre 6 meses y 1 año,26,35,16
1073,EJECUTIVO,2025-03-31,1151660,Menos de 6 meses,Comercial,305038,ÉXITO METROPOLITANO,COSTAS,147.058823529411,26.31578947368421,28.127875636363598,25,5,3.09406632,0: Menos de 6 meses,17,19,11
1074,EJECUTIVO,2025-03-31,1774225,Menos de 6 meses,Comercial,305017,ÉXITO BELLO,ANTIOQUIA,110.81081081080998,5.88235294117647,95.6631246153846,41,1,8.70534434,0: Menos de 6 meses,37,17,9
1075,EJECUTIVO,2025-03-31,1343675,Entre 1 y 5 años,Comercial,305060,ÉXITO BUENAVISTA BARRANQUILLA,COSTAS,54.16666666666659,57.142857142857096,0.0,13,20,0.0,2: Entre 1 y 5 años,24,35,0
1076,EJECUTIVO,2025-03-31,1262920,Mas de 5 años,Comercial,305041,ÉXITO FUSAGASUGA,BOGOTA Y CERCANIAS,128.301886792452,112.5,101.574220692307,68,28,13.20464869,3: Mayor a 5 años,53,24,13
1077,EJECUTIVO,2025-03-31,1453974,Mas de 5 años,Servicio,305028,ÉXITO PEREIRA,ANTIOQUIA,166.666666666666,40.8450704225352,64.35021326923071,15,29,13.38484436,3: Mayor a 5 años,9,71,20
1078,EJECUTIVO,2025-03-31,1955235,Mas de 5 años,Servicio,305028,ÉXITO PEREIRA,ANTIOQUIA,12.8205128205128,51.162790697674424,0.0,5,22,0.0,3: Mayor a 5 años,39,43,0
1079,EJECUTIVO,2025-03-31,1067121,Menos de 6 meses,Comercial,356024,ÉXITO ARMENIA,ANTIOQUIA,108.33333333333299,19.047619047618998,0.0,26,4,0.0,0: Menos de 6 meses,24,21,0
1080,EJECUTIVO,2025-03-31,1336368,Mas de 5 años,Servicio,305021,ÉXITO VILLAVICENCIO,BOGOTA CENTRO,242.85714285714198,68.75,192.446272115384,17,33,20.0144123,3: Mayor a 5 años,7,48,10
1081,EJECUTIVO,2025-03-31,1261313,Mas de 5 años,Comercial,305008,ÉXITO SAN FERNANDO,ANTIOQUIA,146.666666666666,85.7142857142857,127.813664903846,88,18,26.5852423,3: Mayor a 5 años,60,21,20
1082,EJECUTIVO,2025-03-31,1096221,Menos de 6 meses,Comercial,305053,ÉXITO ALAMOS,BOGOTA CENTRO,125.0,44.4444444444444,22.663461538461497,30,8,2.357,0: Menos de 6 meses,24,18,10
1083,EJECUTIVO,2025-03-31,1505990,Mas de 5 años,Servicio,882775,ÉXITO OCAÑA,SANTANDERES BOYACA,228.571428571428,72.0,169.798907211538,16,54,17.65908635,3: Mayor a 5 años,7,75,10
1084,EJECUTIVO,2025-03-31,1357689,Menos de 6 meses,Comercial,305046,ÉXITO CABECERA,SANTANDERES BOYACA,91.6666666666666,82.85714285714279,11.0949537,22,29,1.10949537,0: Menos de 6 meses,24,35,10
1085,EJECUTIVO,2025-03-31,1089182,Mas de 5 años,Servicio,305087,ÉXITO CENTRO VILLAVICENCIO,BOGOTA CENTRO,183.333333333333,77.04918032786881,120.98685038461501,11,47,9.43697432999999,3: Mayor a 5 años,6,61,7
1086,EJECUTIVO,2025-03-31,1901515,Entre 1 y 5 años,Comercial,305025,ÉXITO POPAYAN,ANTIOQUIA,107.575757575757,70.5882352941176,239.962462820512,71,12,37.4341442,2: Entre 1 y 5 años,66,17,15
1087,EJECUTIVO,2025-03-31,1894633,Mas de 5 años,Servicio,305055,ÉXITO SAN MATEO CUCUTA,SANTANDERES BOYACA,188.888888888888,121.42857142857099,123.624999999999,17,102,12.857,3: Mayor a 5 años,9,84,10
1088,EJECUTIVO,2025-03-31,1277890,Mas de 5 años,Servicio,305020,ÉXITO SAN PEDRO NEIVA,BOGOTA CENTRO,211.11111111111097,82.3529411764705,4.45712456043956,19,56,0.81119667,3: Mayor a 5 años,9,68,18
1089,EJECUTIVO,2025-03-31,1535601,entre 6 meses y 1 año,Comercial,305028,ÉXITO PEREIRA,ANTIOQUIA,98.4615384615384,94.1176470588235,45.784779935897404,64,16,7.14242567,1: Entre 6 meses y 1 año,65,17,15
1090,EJECUTIVO,2025-03-31,1295408,Menos de 6 meses,Comercial,305010,ÉXITO LA FLORA,ANTIOQUIA,68.5185185185185,5.88235294117647,21.3246394871794,37,1,3.32664375999999,0: Menos de 6 meses,54,17,15
1091,EJECUTIVO,2025-03-31,1883874,Menos de 6 meses,Comercial,305036,ÉXITO RIONEGRO,ANTIOQUIA,102.941176470588,5.88235294117647,127.798721923076,35,1,9.96830030999999,0: Menos de 6 meses,34,17,7
1092,EJECUTIVO,2025-03-31,1218184,Entre 1 y 5 años,Comercial,305027,ÉXITO SUBA,BOGOTA CENTRO,113.513513513513,111.111111111111,168.973091230769,42,20,21.96650186,2: Entre 1 y 5 años,37,18,13
1093,EJECUTIVO,2025-03-31,1598954,entre 6 meses y 1 año,Comercial,305001,ÉXITO COLOMBIA,ANTIOQUIA,103.448275862068,125.0,123.39203326923001,60,25,19.24915719,1: Entre 6 meses y 1 año,58,20,15
1094,EJECUTIVO,2025-03-31,1557685,Menos de 6 meses,Comercial,305037,ÉXITO PASTO,ANTIOQUIA,127.27272727272701,84.21052631578941,140.260150480769,42,16,14.58705565,0: Menos de 6 meses,33,19,10
1095,EJECUTIVO,2025-03-31,1471309,Mas de 5 años,Comercial,305036,ÉXITO RIONEGRO,ANTIOQUIA,102.941176470588,96.2962962962962,46.6504126282051,70,26,7.27746437,3: Mayor a 5 años,68,27,15
1096,EJECUTIVO,2025-03-31,1341477,Menos de 6 meses,Comercial,400106,ÉXITO PARQUE FABRICATO,ANTIOQUIA,70.8333333333333,0.0,76.8317806730769,17,0,7.99050519,0: Menos de 6 meses,24,0,10
1098,EJECUTIVO,2025-03-31,1739216,Mas de 5 años,Servicio,305039,ÉXITO SINCELEJO,COSTAS,142.85714285714198,100.0,117.894634538461,10,75,15.32630249,3: Mayor a 5 años,7,75,13
1099,EJECUTIVO,2025-03-31,1843878,Mas de 5 años,Servicio,863217,ÉXITO MOSQUERA,BOGOTA Y CERCANIAS,214.28571428571402,96.1538461538461,176.019675480769,15,50,18.30604625,3: Mayor a 5 años,7,52,10
1100,EJECUTIVO,2025-03-31,1155592,Mas de 5 años,Servicio,305068,ÉXITO CASTELLANA,COSTAS,137.5,78.6666666666666,42.655141826923,11,59,4.43613475,3: Mayor a 5 años,8,75,10
1101,EJECUTIVO,2025-03-31,1565546,Mas de 5 años,Servicio,888587,ÉXITO FLORENCIA,BOGOTA CENTRO,200.0,101.88679245283001,172.57571599999898,18,54,22.4348430799999,3: Mayor a 5 años,9,53,13
1102,EJECUTIVO,2025-03-31,1314395,Menos de 6 meses,Comercial,305028,ÉXITO PEREIRA,ANTIOQUIA,106.060606060606,10.0,93.3683665384615,35,2,7.28273259,0: Menos de 6 meses,33,20,7
1103,EJECUTIVO,2025-03-31,1054995,Mas de 5 años,Comercial,305010,ÉXITO LA FLORA,ANTIOQUIA,70.37037037037031,63.636363636363605,33.0719943589743,38,15,5.15923112,3: Mayor a 5 años,54,23,15
1104,EJECUTIVO,2025-03-31,1950520,Mas de 5 años,Comercial,305013,ÉXITO LA COLINA,BOGOTA Y CERCANIAS,97.26027397260269,168.421052631578,49.981713076923,71,32,7.79714724,3: Mayor a 5 años,73,19,15
1105,EJECUTIVO,2025-03-31,1080834,Mas de 5 años,Comercial,305066,ÉXITO SAN FRANCISCO,COSTAS,100.0,57.5757575757575,25.819452631578898,17,19,2.452848,3: Mayor a 5 años,17,33,9
1106,EJECUTIVO,2025-03-31,1201704,Mas de 5 años,Comercial,305046,ÉXITO CABECERA,SANTANDERES BOYACA,62.5,22.8571428571428,0.0,15,8,0.0,3: Mayor a 5 años,24,35,0
1107,EJECUTIVO,2025-03-31,1943157,Mas de 5 años,Servicio,305040,ÉXITO OCCIDENTE,BOGOTA CENTRO,200.0,92.8571428571428,92.8104920192307,14,40,9.65229117,3: Mayor a 5 años,7,43,10
1108,EJECUTIVO,2025-03-31,1178160,Mas de 5 años,Servicio,305020,ÉXITO SAN PEDRO NEIVA,BOGOTA CENTRO,166.666666666666,66.1764705882352,30.8225072527472,15,45,5.60969632,3: Mayor a 5 años,9,68,18
1109,EJECUTIVO,2025-03-31,1163924,Menos de 6 meses,Comercial,305021,ÉXITO VILLAVICENCIO,BOGOTA CENTRO,100.0,11.7647058823529,44.9411919230769,31,2,4.67388395999999,0: Menos de 6 meses,31,17,10
1110,EJECUTIVO,2025-03-31,1915138,Menos de 6 meses,Comercial,305021,ÉXITO VILLAVICENCIO,BOGOTA CENTRO,44.44444444444444,0.0,0.0,8,0,0.0,0: Menos de 6 meses,18,0,0
1111,EJECUTIVO,2025-03-31,1871504,Mas de 5 años,Servicio,305057,ÉXITO ALAMEDAS,COSTAS,175.0,102.66666666666599,161.794609538461,14,77,21.0332992399999,3: Mayor a 5 años,8,75,12
1112,EJECUTIVO,2025-03-31,1395231,Mas de 5 años,Comercial,305038,ÉXITO METROPOLITANO,COSTAS,135.29411764705802,78.7878787878787,143.451410181818,23,26,15.77965512,3: Mayor a 5 años,17,33,11
1113,EJECUTIVO,2025-03-31,1935856,entre 6 meses y 1 año,Comercial,305029,ÉXITO APARTADO,ANTIOQUIA,114.285714285714,104.545454545454,72.0850854807692,40,24,7.49684889,1: Entre 6 meses y 1 año,35,22,10
1114,EJECUTIVO,2025-03-31,1947579,Menos de 6 meses,Comercial,888587,ÉXITO FLORENCIA,BOGOTA CENTRO,161.111111111111,20.0,126.986379846153,29,4,8.25411469,0: Menos de 6 meses,18,20,6
1115,EJECUTIVO,2025-03-31,1183566,Mas de 5 años,Servicio,305013,ÉXITO LA COLINA,BOGOTA Y CERCANIAS,166.666666666666,94.8717948717948,123.74181681318599,15,74,22.52101066,3: Mayor a 5 años,9,78,18
1116,EJECUTIVO,2025-03-31,1749547,Mas de 5 años,Comercial,305057,ÉXITO ALAMEDAS,COSTAS,150.0,127.27272727272701,103.90033568376,18,14,4.86253570999999,3: Mayor a 5 años,12,11,4
1117,EJECUTIVO,2025-03-31,1239011,Entre 1 y 5 años,Comercial,305057,ÉXITO ALAMEDAS,COSTAS,126.470588235294,100.0,84.14321092307691,43,31,10.93861742,2: Entre 1 y 5 años,34,31,13
1118,EJECUTIVO,2025-03-31,1190237,Mas de 5 años,Servicio,356062,ÉXITO TUNJA,SANTANDERES BOYACA,150.0,95.4545454545454,130.467211307692,9,67,16.9607374699999,3: Mayor a 5 años,6,70,12
1119,EJECUTIVO,2025-03-31,1094583,Mas de 5 años,Servicio,305025,ÉXITO POPAYAN,ANTIOQUIA,122.22222222222202,37.931034482758605,87.3700027472527,11,33,15.9013405,3: Mayor a 5 años,9,87,18
1121,EJECUTIVO,2025-03-31,1074023,Menos de 6 meses,Comercial,305021,ÉXITO VILLAVICENCIO,BOGOTA CENTRO,44.44444444444444,0.0,0.0,8,0,0.0,0: Menos de 6 meses,18,0,0
1122,EJECUTIVO,2025-03-31,1050113,Entre 1 y 5 años,Comercial,305035,ÉXITO CHIPICHAPE,ANTIOQUIA,100.0,70.0,119.913094423076,31,14,12.47096182,2: Entre 1 y 5 años,31,20,10
1123,EJECUTIVO,2025-03-31,1415435,Menos de 6 meses,Comercial,346621,ÉXITO RIOHACHA,COSTAS,76.9230769230769,40.0,56.906625687500004,20,14,9.10506011,0: Menos de 6 meses,26,35,16
1124,EJECUTIVO,2025-03-31,1286535,Entre 1 y 5 años,Comercial,305068,ÉXITO CASTELLANA,COSTAS,164.0,38.4615384615384,51.19845809090901,41,10,5.63183038999999,2: Entre 1 y 5 años,25,26,11
1125,EJECUTIVO,2025-03-31,1111128,entre 6 meses y 1 año,Comercial,305057,ÉXITO ALAMEDAS,COSTAS,117.647058823529,87.0967741935483,127.775616307692,40,27,16.61083012,1: Entre 6 meses y 1 año,34,31,13
1126,EJECUTIVO,2025-03-31,1056647,Mas de 5 años,Comercial,305059,ÉXITO UNICENTRO VILLAVICENCIO,BOGOTA CENTRO,85.7142857142857,32.258064516129,67.92320875,18,10,7.06401371,3: Mayor a 5 años,21,31,10
1127,EJECUTIVO,2025-03-31,1356457,Mas de 5 años,Comercial,305017,ÉXITO BELLO,ANTIOQUIA,115.99999999999999,100.0,68.0507678571428,58,15,8.42196303,3: Mayor a 5 años,50,15,12
1128,EJECUTIVO,2025-03-31,1855978,Entre 1 y 5 años,Comercial,305022,ÉXITO UNICENTRO CALI,ANTIOQUIA,146.153846153846,76.19047619047609,56.9411059134615,76,16,11.8437500299999,2: Entre 1 y 5 años,52,21,20
1129,EJECUTIVO,2025-03-31,1188039,Entre 1 y 5 años,Comercial,305017,ÉXITO BELLO,ANTIOQUIA,104.05405405405399,57.142857142857096,101.430806593406,77,12,18.4604068,2: Entre 1 y 5 años,74,21,18
1130,EJECUTIVO,2025-03-31,1747423,Mas de 5 años,Servicio,305087,ÉXITO CENTRO VILLAVICENCIO,BOGOTA CENTRO,150.0,67.2131147540983,124.38825641025599,9,42,9.702284,3: Mayor a 5 años,6,62,7
1131,EJECUTIVO,2025-03-31,1636216,Menos de 6 meses,Comercial,305053,ÉXITO ALAMOS,BOGOTA CENTRO,180.0,0.0,31.214412774725197,36,0,2.7268911,0: Menos de 6 meses,20,0,8
1132,EJECUTIVO,2025-03-31,1174489,Mas de 5 años,Comercial,305842,ÉXITO BOSA,BOGOTA Y CERCANIAS,102.43902439024299,50.0,56.547525054945005,42,10,10.29164956,3: Mayor a 5 años,41,20,18
1133,EJECUTIVO,2025-03-31,1764862,Mas de 5 años,Comercial,305068,ÉXITO CASTELLANA,COSTAS,200.0,50.0,174.83413109090898,50,13,19.23175442,3: Mayor a 5 años,25,26,11
1134,EJECUTIVO,2025-03-31,1462351,Entre 1 y 5 años,Comercial,305030,ÉXITO TULUA,ANTIOQUIA,120.83333333333299,110.00000000000001,0.0,29,11,0.0,2: Entre 1 y 5 años,24,9,0
1135,EJECUTIVO,2025-03-31,1419119,Menos de 6 meses,Comercial,854226,ÉXITO MANIZALES,ANTIOQUIA,7.6923076923076925,0.0,0.0,1,0,0.0,0: Menos de 6 meses,13,0,0
1136,EJECUTIVO,2025-03-31,1409275,entre 6 meses y 1 año,Comercial,305056,ÉXITO ORIENTAL,SANTANDERES BOYACA,77.5,74.074074074074,215.011266705882,31,20,18.27595767,1: Entre 6 meses y 1 año,40,27,8
1137,EJECUTIVO,2025-03-31,1302483,Mas de 5 años,Servicio,305018,ÉXITO BUCARAMANGA,SANTANDERES BOYACA,100.0,6.25,0.0,2,1,0.0,3: Mayor a 5 años,2,16,0
1138,EJECUTIVO,2025-03-31,1945365,Menos de 6 meses,Comercial,305010,ÉXITO LA FLORA,ANTIOQUIA,48.1481481481481,22.727272727272698,64.5676335897436,26,5,10.07255084,0: Menos de 6 meses,54,22,15
1139,EJECUTIVO,2025-03-31,1238682,Menos de 6 meses,Comercial,309631,ÉXITO MAYORCA,ANTIOQUIA,75.0,0.0,191.322552692307,18,0,9.94877274,0: Menos de 6 meses,24,0,5
1140,EJECUTIVO,2025-03-31,1598233,Entre 1 y 5 años,Comercial,305029,ÉXITO APARTADO,ANTIOQUIA,108.57142857142802,118.18181818181802,112.887339038461,38,27,11.74028326,2: Entre 1 y 5 años,35,22,10
1141,EJECUTIVO,2025-03-31,1090907,Mas de 5 años,Servicio,305022,ÉXITO UNICENTRO CALI,ANTIOQUIA,166.666666666666,93.8271604938271,18.7704287179487,15,76,2.92818688,3: Mayor a 5 años,9,81,15
1142,EJECUTIVO,2025-03-31,1580403,entre 6 meses y 1 año,Comercial,878915,ÉXITO UNICENTRO ARMENIA,ANTIOQUIA,123.91304347826,61.11111111111111,183.577486153846,57,11,23.8650732,1: Entre 6 meses y 1 año,46,18,13
1143,EJECUTIVO,2025-03-31,1144000,Mas de 5 años,Servicio,305007,ÉXITO AMÉRICAS,BOGOTA Y CERCANIAS,285.0,62.5,202.063677980769,17,30,21.01462251,3: Mayor a 5 años,0,48,10
1144,EJECUTIVO,2025-03-31,1951337,entre 6 meses y 1 año,Comercial,305055,ÉXITO SAN MATEO CUCUTA,SANTANDERES BOYACA,102.04081632652999,138.09523809523802,0.0,50,30,0.0,1: Entre 6 meses y 1 año,49,21,0
1145,EJECUTIVO,2025-03-31,1837351,Mas de 5 años,Comercial,305022,ÉXITO UNICENTRO CALI,ANTIOQUIA,107.692307692307,123.80952380952299,31.148154182692302,56,27,6.47881607,3: Mayor a 5 años,52,21,20
1146,EJECUTIVO,2025-03-31,1998102,Mas de 5 años,Servicio,305022,ÉXITO UNICENTRO CALI,ANTIOQUIA,200.0,59.2592592592592,33.1791127564102,18,48,5.17594159,3: Mayor a 5 años,9,81,15
1147,EJECUTIVO,2025-03-31,1509302,Menos de 6 meses,Comercial,359115,ÉXITO LORICA,COSTAS,150.0,10.0,0.0,6,2,0.0,0: Menos de 6 meses,4,20,0
1148,EJECUTIVO,2025-03-31,1001187,Menos de 6 meses,Comercial,305035,ÉXITO CHIPICHAPE,ANTIOQUIA,20.0,33.3333333333333,0.0,1,1,0.0,0: Menos de 6 meses,5,3,0
